"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","wdsp","NUM_COLLISIONS"
"514",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,56.3,4.8,663
"515",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,63.3,1.6,650
"516",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,64.2,5.5,587
"517",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,64.8,2.8,604
"518",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,69.7,3.9,643
"519",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,75.3,3.7,663
"520",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,70.8,2.7,582
"521",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,68.1,4.5,569
"522",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,67.7,4.2,743
"523",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,71,2.5,623
"524",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,75,2.1,516
"525",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,67.4,3.6,528
"526",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,69.5,3.4,569
"527",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,67,6,576
"528",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,64.7,4.6,563
"529",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,69.5,3.4,708
"530",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,69,3.7,613
"531",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,67.7,4,475
"532",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,72.3,2.1,622
"533",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,77.7,3.4,666
"534",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,83.4,5.6,663
"535",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,74.9,3,675
"536",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,71.8,3.7,765
"537",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,70.4,4.7,557
"538",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,69.8,1.5,477
"539",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,71.8,2.4,644
"540",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,73.1,3.8,632
"541",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,75.4,5,646
"542",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,76.6,3.4,670
"543",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,75.1,3.4,660
"544",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,74.5,2.5,611
"545",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,74.4,2.1,538
"546",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,75.7,2.2,610
"547",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,79.1,3.9,616
"548",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,81.3,3.5,658
"549",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,77.3,2,740
"550",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,70.4,3.7,360
"551",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,71.4,6.7,505
"552",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,76,4.1,451
"553",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,79.8,4.8,614
"554",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,81.4,4.1,594
"555",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,78.8,4.9,569
"556",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,75.4,2.9,584
"557",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,76.8,3.5,642
"558",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,76.2,2.1,550
"559",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,75.8,4.3,439
"560",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,75.7,3,567
"561",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,75.3,2.8,587
"562",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,73.3,2.5,551
"563",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,73.6,3.5,587
"564",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,73.4,3.6,625
"565",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,72.2,4.5,480
"566",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,71.9,5.4,451
"567",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,73.9,1.6,557
"568",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,77,2.3,587
"569",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,79.7,4.8,591
"570",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,75.1,4.4,539
"571",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,73.7,3.5,653
"572",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,73.9,3.6,534
"573",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,77,2.9,476
"574",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,75.8,4.6,595
"575",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,69.6,5.3,526
"576",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,70.8,2.8,605
"577",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,73.5,2.5,626
"578",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,75.5,3.3,667
"579",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,70.4,4.7,540
"580",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,69.5,2.2,476
"581",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,75,2.9,589
"582",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,78.6,1.4,606
"583",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,76.3,3.1,562
"584",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,74.4,3.6,585
"585",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,73.2,2.7,601
"586",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,76,2.5,538
"587",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,77.5,2.3,512
"588",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,77.5,2.7,604
"589",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,74.4,4.3,491
"590",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,72.5,4.9,572
"591",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,70.9,4.3,625
"592",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,68,4.8,522
"593",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,70.3,3.4,491
"594",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,73.6,3.4,476
"595",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,72,3.7,595
"596",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,72.2,3.6,516
"597",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,75.1,1.8,551
"598",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,73.9,2.8,567
"599",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,70.6,3.5,568
"600",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,70.4,5,454
"601",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,70.7,2.9,437
"602",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,74.3,1.9,549
"603",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,77.7,2,608
"604",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,78.5,2.3,538
"605",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,76.4,4.9,618
"606",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,69.6,2.8,631
"607",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,71.4,2.5,510
"608",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,77,3,495
"609",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,79.3,2.6,392
"610",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,83.5,3.6,700
"611",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,79.4,4.6,580
"612",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,77.9,1.3,727
"613",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,78.2,3.1,647
"614",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,80.9,3.8,553
"615",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,72.6,4.1,477
"616",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,70.1,6.1,598
"617",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,68.1,7.1,592
"618",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,69.4,5.6,618
"619",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,73.9,4,619
"620",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,70.1,4.2,730
"621",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,63.9,5.2,558
"622",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,60.9,2.8,528
"623",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,62.8,2.5,610
"624",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,63.5,1.7,613
"625",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,64.3,2.4,658
"626",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,65.8,1.8,650
"627",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,61.6,6.6,648
"628",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,65,3.2,594
"629",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,70.2,1.2,515
"630",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,67.3,5.3,662
"631",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,60.1,2.7,592
"632",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,64.1,3.8,566
"633",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,61.7,7.4,491
"634",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,66.2,4.3,643
"635",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,70.7,2.7,600
"636",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,73.1,0.9,512
"637",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,72.4,1.2,566
"638",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,68.8,3.3,589
"639",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,63.2,5.2,559
"640",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,63.5,4.8,558
"641",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,62.9,3.6,719
"642",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,64.2,5.3,531
"643",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,53.1,5.7,505
"644",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,58.6,3,639
"645",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,66.2,3.9,620
"646",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,66.7,5.4,639
"647",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,62.6,5.2,499
"648",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,58.7,2.6,541
"649",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,54.9,3.7,546
"650",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,54,2.1,473
"651",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,58.7,2,451
"652",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,67.9,3.7,697
"653",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,71.4,4.4,575
"654",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,68.8,3.4,602
"655",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,64.6,4,648
"656",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,63.8,4.7,494
"657",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,53.4,7.2,483
"658",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,49.4,4,591
"659",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,60.2,2.7,607
"660",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,55.5,6.8,708
"661",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,51.4,7.3,639
"662",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,54.7,4,669
"663",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,58.1,4.3,515
"664",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,58.4,6.8,515
"665",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,56,5.4,642
"666",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,60.6,2.3,571
"667",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,64.5,3.9,556
"668",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,52.5,3.6,626
"669",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,49.9,4.3,668
"670",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,46.5,7.9,656
"671",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,44.1,9.4,532
"672",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,47.6,6,625
"673",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,59.5,4.4,538
"674",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,60.4,4.3,554
"675",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,52,2.6,652
"676",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,49,5.3,641
"677",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,41.9,5.3,543
"678",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,50,3.6,419
"679",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,51.9,1.9,560
"680",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,56.4,2.9,493
"681",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,59.5,2.4,546
"682",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,45.1,3,696
"683",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,38.6,5.6,654
"684",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,37.2,4.1,529
"685",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,40,2.9,429
"686",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,43.7,2.6,666
"687",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,35.4,8.5,712
"688",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,26.7,6.9,633
"689",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,38.2,5.7,635
"690",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,32.3,7.5,677
"691",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,34.3,3.7,512
"692",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,47.4,4,425
"693",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,60.7,4,722
"694",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,60,4.3,599
"695",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,42.9,6.6,742
"696",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,36.3,4.5,378
"697",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,33.5,5.6,444
"698",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,31.4,3.1,394
"699",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,47.5,3.3,377
"700",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,55.4,5.7,644
"701",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,39.4,8,611
"702",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,43.8,6.1,569
"703",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,41.2,5.8,606
"704",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,38.4,6.1,673
"705",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,44.8,2.6,628
"706",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,38.2,10.4,493
"707",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,29.2,8.9,579
"708",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,38.2,10.4,645
"709",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,37.7,6.6,649
"710",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,34.1,7.3,669
"711",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,34.5,6.2,687
"712",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,37.5,8.2,594
"713",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,41,5.9,439
"714",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,41.6,3,720
"715",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,43.2,2.8,645
"716",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,47.4,4.2,555
"717",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,40.7,7.8,621
"718",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,36.2,6.4,652
"719",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,31.7,4.8,505
"720",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,32.4,3.8,409
"721",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,37.4,5,566
"722",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,44.4,7,732
"723",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,45.5,5.7,519
"724",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,53.2,7.3,303
"725",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,44.9,5.6,446
"726",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,47.7,3.5,406
"727",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,49.4,5,349
"728",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,41.4,4.8,411
"729",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,32.5,4.3,469
"730",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,29.4,4.3,461
"731",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,31.4,5.3,395
"732",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,38.7,7,442
"733",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,35.5,5,456
"734",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,45.4,5.1,381
"735",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,40.9,9.7,498
"736",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,21,4.2,777
"737",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,20.7,9.5,538
"738",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,13,8.8,573
"739",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,24.9,7.4,751
"740",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,21.1,7.5,481
"741",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,25.7,5.5,341
"742",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,36.9,3.3,580
"743",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,29.5,7.3,613
"744",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,22.8,6.4,506
"745",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,29.5,3.6,548
"746",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,33.4,7.3,563
"747",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,22.2,6.5,495
"748",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,35.1,3.3,961
"749",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,39.2,6.2,496
"750",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,37.5,5.1,500
"751",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,31.4,4.2,495
"752",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,34.4,3.4,508
"753",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,32.7,5.5,598
"754",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,35.4,5.5,428
"755",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,37.8,5.8,406
"756",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,26.5,9.8,484
"757",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,24.8,8.8,188
"758",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,23.6,7.7,458
"759",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,26.6,3.1,519
"760",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,34.2,6.7,622
"761",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,19.6,11.8,526
"762",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,27.6,3.5,361
"763",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,29.9,6.8,680
"764",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,18.1,7.2,740
"765",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,31.2,4,585
"766",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,33.8,6.3,569
"767",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,17.9,7.6,652
"768",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,29.8,3.5,449
"769",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,35.1,5.9,394
"770",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,27.7,9.6,547
"771",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,30,8.1,571
"772",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,28.3,7.8,610
