"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","NUM_COLLISIONS"
"504",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,60.3,32.4,572
"505",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,66.2,36.9,650
"506",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,69.5,45.3,575
"507",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,62.7,56.3,593
"508",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,62.2,56.5,660
"509",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,60.2,54.1,486
"510",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,65.8,51.1,472
"511",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,74.7,48,433
"512",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,78.3,55,645
"513",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,61.5,52.8,538
"514",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,56.3,43.4,663
"515",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,63.3,44.7,650
"516",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,64.2,48.7,587
"517",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,64.8,41.2,604
"518",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,69.7,45.4,643
"519",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,75.3,58.5,663
"520",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,70.8,62.3,582
"521",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,68.1,60,569
"522",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,67.7,47.9,743
"523",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,71,50.9,623
"524",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,75,53.9,516
"525",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,67.4,59.2,528
"526",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,69.5,64.5,569
"527",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,67,60.6,576
"528",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,64.7,59.5,563
"529",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,69.5,65.6,708
"530",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,69,59.3,613
"531",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,67.7,50.3,475
"532",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,72.3,55.3,622
"533",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,77.7,62.1,666
"534",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,83.4,62.7,663
"535",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,74.9,62,675
"536",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,71.8,50.5,765
"537",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,70.4,46.6,557
"538",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,69.8,53.2,477
"539",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,71.8,54.4,644
"540",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,73.1,57.9,632
"541",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,75.4,65.8,646
"542",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,76.6,67.6,670
"543",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,75.1,60.6,660
"544",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,74.5,54.8,611
"545",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,74.4,56.2,538
"546",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,75.7,59.1,610
"547",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,79.1,66.8,616
"548",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,81.3,69.4,658
"549",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,77.3,71.8,740
"550",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,70.4,65.9,360
"551",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,71.4,49.1,505
"552",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,76,52.5,451
"553",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,79.8,61.8,614
"554",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,81.4,66.6,594
"555",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,78.8,65,569
"556",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,75.4,62.1,584
"557",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,76.8,58.4,642
"558",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,76.2,60.5,550
"559",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,75.8,65.2,439
"560",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,75.7,70.8,567
"561",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,75.3,72,587
"562",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,73.3,64.9,551
"563",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,73.6,54.8,587
"564",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,73.4,52.8,625
"565",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,72.2,51.3,480
"566",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,71.9,58.5,451
"567",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,73.9,60.3,557
"568",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,77,63.5,587
"569",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,79.7,66.9,591
"570",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,75.1,63.6,539
"571",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,73.7,53.4,653
"572",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,73.9,59.9,534
"573",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,77,67,476
"574",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,75.8,65.3,595
"575",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,69.6,52.5,526
"576",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,70.8,51.2,605
"577",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,73.5,57.3,626
"578",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,75.5,65.2,667
"579",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,70.4,61.8,540
"580",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,69.5,62.3,476
"581",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,75,64.7,589
"582",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,78.6,61.8,606
"583",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,76.3,60.3,562
"584",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,74.4,52.5,585
"585",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,73.2,51.2,601
"586",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,76,52.8,538
"587",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,77.5,56.1,512
"588",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,77.5,56.2,604
"589",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,74.4,64.9,491
"590",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,72.5,66.3,572
"591",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,70.9,52.5,625
"592",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,68,48.8,522
"593",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,70.3,50.5,491
"594",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,73.6,54.5,476
"595",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,72,52.3,595
"596",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,72.2,56.5,516
"597",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,75.1,60.5,551
"598",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,73.9,60.3,567
"599",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,70.6,62.7,568
"600",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,70.4,58.2,454
"601",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,70.7,58.4,437
"602",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,74.3,57.8,549
"603",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,77.7,61.6,608
"604",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,78.5,60.9,538
"605",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,76.4,56.2,618
"606",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,69.6,48.9,631
"607",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,71.4,56.4,510
"608",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,77,66.9,495
"609",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,79.3,70.6,392
"610",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,83.5,69.5,700
"611",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,79.4,59.5,580
"612",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,77.9,56.9,727
"613",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,78.2,67.8,647
"614",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,80.9,70.9,553
"615",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,72.6,57.5,477
"616",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,70.1,52.2,598
"617",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,68.1,56,592
"618",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,69.4,56.7,618
"619",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,73.9,63.5,619
"620",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,70.1,52.7,730
"621",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,63.9,52.7,558
"622",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,60.9,48.3,528
"623",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,62.8,43.4,610
"624",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,63.5,53.5,613
"625",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,64.3,45.5,658
"626",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,65.8,47.4,650
"627",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,61.6,44.5,648
"628",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,65,52.7,594
"629",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,70.2,65,515
"630",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,67.3,52.7,662
"631",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,60.1,40.1,592
"632",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,64.1,52.3,566
"633",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,61.7,53.7,491
"634",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,66.2,51.3,643
"635",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,70.7,53.4,600
"636",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,73.1,57.4,512
"637",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,72.4,57.9,566
"638",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,68.8,57.9,589
"639",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,63.2,57.1,559
"640",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,63.5,54.1,558
"641",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,62.9,50.7,719
"642",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,64.2,57.1,531
"643",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,53.1,34.7,505
"644",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,58.6,42.1,639
"645",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,66.2,52.6,620
"646",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,66.7,53,639
"647",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,62.6,37.8,499
"648",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,58.7,37,541
"649",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,54.9,46.5,546
"650",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,54,41.1,473
"651",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,58.7,47.7,451
"652",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,67.9,61.3,697
"653",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,71.4,64.8,575
"654",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,68.8,63.8,602
"655",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,64.6,51.4,648
"656",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,63.8,50.3,494
"657",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,53.4,34.4,483
"658",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,49.4,30.9,591
"659",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,60.2,46.2,607
"660",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,55.5,51.2,708
"661",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,51.4,46.9,639
"662",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,54.7,43.3,669
"663",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,58.1,39.2,515
"664",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,58.4,38.6,515
"665",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,56,35.6,642
"666",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,60.6,44,571
"667",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,64.5,52.4,556
"668",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,52.5,40.3,626
"669",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,49.9,34.8,668
"670",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,46.5,39.1,656
"671",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,44.1,28.1,532
"672",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,47.6,22.7,625
"673",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,59.5,23.7,538
"674",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,60.4,36.4,554
"675",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,52,42.2,652
"676",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,49,38.5,641
"677",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,41.9,24.7,543
"678",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,50,32,419
"679",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,51.9,32.5,560
"680",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,56.4,47.7,493
"681",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,59.5,52.6,546
"682",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,45.1,30.1,696
"683",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,38.6,26,654
"684",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,37.2,17.3,529
"685",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,40,20.4,429
"686",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,43.7,38.2,666
"687",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,35.4,16.3,712
"688",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,26.7,4.5,633
"689",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,38.2,16.3,635
"690",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,32.3,8.1,677
"691",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,34.3,11.1,512
"692",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,47.4,22.2,425
"693",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,60.7,53.2,722
"694",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,60,40.4,599
"695",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,42.9,30.4,742
"696",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,36.3,30.3,378
"697",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,33.5,19.6,444
"698",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,31.4,12.7,394
"699",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,47.5,30.7,377
"700",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,55.4,40.5,644
"701",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,39.4,26.8,611
"702",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,43.8,39.6,569
"703",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,41.2,22.5,606
"704",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,38.4,26,673
"705",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,44.8,42,628
"706",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,38.2,24.6,493
"707",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,29.2,11.1,579
"708",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,38.2,33.7,645
"709",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,37.7,32.7,649
"710",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,34.1,22.5,669
"711",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,34.5,21,687
"712",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,37.5,23.7,594
"713",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,41,28.3,439
"714",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,41.6,28.7,720
"715",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,43.2,35.2,645
"716",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,47.4,39.7,555
"717",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,40.7,24.2,621
"718",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,36.2,21.6,652
"719",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,31.7,19.1,505
"720",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,32.4,23.2,409
"721",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,37.4,31.8,566
"722",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,44.4,41.8,732
"723",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,45.5,44.1,519
"724",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,53.2,41.7,303
"725",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,44.9,27.6,446
"726",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,47.7,30.1,406
"727",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,49.4,36.8,349
"728",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,41.4,21.6,411
"729",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,32.5,14.6,469
"730",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,29.4,8.5,461
"731",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,31.4,8.1,395
"732",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,38.7,16.1,442
"733",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,35.5,22.4,456
"734",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,45.4,42.3,381
"735",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,40.9,19.1,498
"736",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,21,4.8,777
"737",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,20.7,5.7,538
"738",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,13,-6.2,573
"739",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,24.9,7.5,751
"740",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,21.1,-0.3,481
"741",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,25.7,3,341
"742",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,36.9,23.7,580
"743",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,29.5,17.3,613
"744",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,22.8,9.5,506
"745",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,29.5,16.3,548
"746",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,33.4,14.9,563
"747",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,22.2,1.8,495
"748",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,35.1,27.8,961
"749",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,39.2,27.9,496
"750",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,37.5,20.2,500
"751",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,31.4,8.9,495
"752",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,34.4,19,508
"753",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,32.7,15.6,598
"754",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,35.4,29.3,428
"755",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,37.8,20,406
"756",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,26.5,12.7,484
"757",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,24.8,16.8,188
"758",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,23.6,3.8,458
"759",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,26.6,6.5,519
"760",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,34.2,23,622
"761",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,19.6,-0.2,526
"762",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,27.6,11.4,361
